OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,15080.9747536942
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,14484.9744535884
1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,14649.7038035096
1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,14135.6642403386
1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,14006.3571958367
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14129.5145192631
1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,12525.9340888761
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,13525.7342759145
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,12903.618447488
0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,12937.0348191623
0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,12177.401619102
1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,12537.8376539913
0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,12718.4222957834
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,12200.0031924426
1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,11253.2364629141
1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,10659.7536487262
0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,9811.384271748884
1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,9811.387954159016
0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,9811.38858591485
1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,9811.384675283538
