NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,0.38
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,0.43
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,0.43
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,0,0.48
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,0,0.5
0,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,0.5
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,0,0.5
0,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,0.5
1,1,1,0,0,1,1,0,0,0,0,1,0,22,320,0,0.55
0,0,0,0,0,1,0,0,1,0,0,0,1,22,160,0,0.55
1,1,1,0,0,1,1,0,0,0,0,1,0,22,320,0,0.55
0,0,0,0,0,1,0,0,1,0,0,0,1,22,160,0,0.55
0,1,0,0,0,0,0,0,1,0,0,0,0,22,160,0,0.6
0,0,0,1,0,0,0,0,1,0,0,0,0,22,160,0,0.6
0,1,0,0,0,0,0,0,1,0,0,0,0,22,160,0,0.6
0,0,0,1,0,0,0,0,1,0,0,0,0,22,160,0,0.6
1,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,0.65
1,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,0.65
0,0,0,0,0,0,0,0,1,0,0,0,1,22,320,0,0.68
0,0,0,0,0,0,0,0,1,0,0,0,1,22,320,0,0.68
