auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,1,1,1,0,0,0,0,0,0,0,0.75,0
0,0,1,0,0,0,0,1,0,0,0,0,0.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0.75,0
0,0,0,0,0,0,0,0,0,1,0,0,0.75,0
0,1,0,0,1,0,0,1,0,0,0,0,0.75,0
1,0,0,0,0,0,0,0,0,1,0,1,0.75,0
1,1,0,0,0,0,0,1,0,1,0,0,2.0625,1
1,0,0,0,0,0,0,0,0,0,0,0,0.75,0
1,0,0,0,0,0,0,0,0,0,0,1,2.0,1
1,0,1,1,0,0,0,0,0,0,0,0,0.75,0
1,1,0,1,0,0,0,0,0,1,1,1,1.25,1
1,1,0,0,0,0,0,1,0,0,0,0,1.25,1
1,1,0,0,0,0,0,0,0,1,0,0,1.25,1
1,1,0,0,0,0,0,0,0,0,0,1,2.0,1
1,1,0,0,0,0,1,0,0,1,1,0,2.5,1
1,1,0,0,0,0,0,0,0,0,0,0,2.0,1
1,1,0,0,0,0,1,0,0,1,0,0,2.0,1
1,1,0,0,0,0,0,1,0,1,1,0,2.0,1
0,0,1,0,0,0,0,0,0,0,0,0,2.0,1
1,0,0,0,0,0,0,0,0,1,1,0,2.375,1
1,0,1,0,0,0,0,0,0,0,0,0,2.375,1
0,0,0,0,0,0,0,1,0,1,0,0,2.0,1
1,0,0,1,1,1,1,1,0,0,0,0,2.0,1
1,0,0,1,1,1,1,1,0,1,1,0,2.0,1
1,1,0,0,0,0,0,0,0,0,1,1,2.0,1
1,1,0,1,0,0,0,0,0,1,1,0,2.0,1
1,1,0,0,0,0,0,1,0,1,1,1,2.0,1
1,1,1,0,0,0,0,0,0,0,0,0,2.0,1
