write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,72159.19
sendfile,0,linux-sysepoll,0,1,0,0,1,0,0,1,3864,37383,37415,15209,7604,2112,7951,25134,8042,56875,4,34891,1,57180,0,1,0,1,2521,79556.65
sendfile,0,linux-sysepoll,1,1,0,0,1,0,0,1,3864,37383,31458,15209,7604,2112,7951,25134,23931,37011,10,8204,1,19713,0,0,0,0,1612,79556.65
sendfile,0,linux-sysepoll,0,1,0,0,1,0,0,1,3864,37383,37415,15209,7604,2112,7951,25134,8042,56875,4,34891,1,57180,0,1,0,1,1331,79556.65
writev,0,linux-sysepoll,0,1,0,0,0,0,0,1,3864,37383,37415,15209,7604,54302,7951,25134,8042,56875,4,34891,1,57180,1,1,0,1,2521,79556.65
writev,0,linux-sysepoll,1,1,0,0,1,1,0,2,3864,37383,31458,15209,7604,2112,7951,25134,23931,32628,10,8204,1,19713,1,0,0,0,1612,77773.75
sendfile,1,linux-sysepoll,1,0,1,1,1,0,0,0,32958,11914,49766,54886,27443,41440,28577,27934,23931,37011,10,8204,1,32743,0,1,0,1,1598,77038.89
sendfile,1,select,1,1,1,0,1,1,0,0,32958,11914,23549,54886,27443,41440,28577,27934,23931,37011,10,8204,1,32743,0,0,0,1,1598,77038.89
write,0,select,0,1,1,1,1,0,0,0,32958,11914,49766,54886,27443,436,28577,27934,23931,37011,10,8204,1,32743,0,1,0,1,1598,77038.89
sendfile,1,linux-sysepoll,1,0,1,1,1,1,0,2,52704,61373,48920,23519,17626,60475,42749,17214,7548,30789,10,6434,1,8445,0,0,0,1,1331,77038.89
sendfile,0,linux-sysepoll,1,0,1,1,1,0,0,0,54380,11914,49766,54886,27443,41440,28577,27934,23931,37011,10,8204,1,19713,0,0,0,0,1612,77038.89
sendfile,1,linux-sysepoll,1,0,1,1,1,1,0,0,32958,11914,49766,54886,27443,41440,28577,27934,23931,37011,10,8204,0,32743,1,1,0,1,1598,77038.89
sendfile,1,linux-sysepoll,1,0,1,1,1,0,0,0,32958,11914,49766,54886,27443,41440,28577,27934,63941,37011,10,8204,1,32743,0,1,0,1,1598,77038.89
sendfile,0,select,1,0,1,1,1,0,0,0,32958,11914,49766,54886,27443,52868,28577,27934,23931,37011,10,8204,1,32743,0,1,0,1,1598,77038.89
sendfile,1,linux-sysepoll,1,0,1,1,1,1,0,2,52704,61373,48920,23519,17626,60475,42749,17214,7548,30789,4,34891,1,57180,0,1,0,1,1331,77038.89
sendfile,0,linux-sysepoll,1,0,1,1,1,0,0,0,54380,11914,35448,54886,27443,41440,42749,17214,7548,30789,10,6434,1,8445,0,0,0,1,1331,77038.89
sendfile,0,linux-sysepoll,0,1,0,0,1,0,0,0,32958,11914,49766,54886,27443,41440,28577,27934,63941,37011,10,8204,1,32743,0,1,0,1,1598,77038.89
sendfile,1,linux-sysepoll,1,0,1,1,1,0,0,1,3864,37383,37415,15209,7604,2112,7951,25134,8042,56875,7,34891,0,57180,0,1,0,1,1496,77038.89
sendfile,0,linux-sysepoll,1,1,1,0,1,0,0,1,3864,11914,49766,54886,27443,59864,28577,27934,23931,37011,10,8204,1,19713,0,0,0,1,1612,77038.89
sendfile,0,linux-sysepoll,1,0,1,1,1,0,0,0,54380,37383,31458,37868,7604,2112,7951,25134,23931,37011,10,8204,1,19713,0,0,0,0,1612,77038.89
write,1,libev,0,0,0,1,1,0,0,2,21039,18488,17840,53800,26900,27714,24742,47765,14153,25263,9,18034,1,17012,1,1,1,0,2067,75487.07
