OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,838.679204655389
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,756.062169558478
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,749.496379482789
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,729.058434928633
1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,714.209899658806
1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,712.289566394303
1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,703.961632601834
1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,699.420736521071
0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,694.261573205064
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,669.263861324494
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,662.38921627044
1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,611.9729026513975
1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,611.9723254208275
1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,611.9719964936877
0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,611.9717432678171
0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,611.971718606535
0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,611.9708930741846
1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,611.970594085889
1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,611.9701736659047
0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,611.9698433480074
