OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1.1333,0
1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1.1333,0
1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1.1333,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1333,0
0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1.1333,0
1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1.1333,0
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.1333,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.1333,0
1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1.1333,0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1.1333,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.64445,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.074067,1
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.97775,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.97775,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.64445,1
0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1.4222,0
1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1.4222,1
1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1.4222,0
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1.97775,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.4222,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.2667,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2667,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.0667,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.2667,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.2667,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.2667,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1.2667,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7333,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7333,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.2,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.7333,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2.2,1
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.0667,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.0667,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0667,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.0667,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.0667,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.0667,1
