id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,weight,selected
721,1,none,2,1.8245416022471044,0,9,0,-5,40.323908075426026,4:-4,spatial,1,450,4,dia,29,0,0,none,0,baseline,0.0663849535012377,49,15,239,13,48,4,64,1,0,2,0.374468,0
1514,1,p4x4,3,1.2767584299655177,2,7,1,-5,40.323908075426026,4:-4,spatial,1,450,4,dia,29,0,0,none,1,baseline,0.0663849535012377,49,15,239,13,48,11,64,1,0,2,0.374468,0
1638,1,p4x4,3,0.6157864219350295,1,2,0,-11,38.687654164818326,-2:2,none,1,435,3,dia,15,0,0,vbr,1,main,0.7214316074693485,48,4,92,2,80,0,2,0,0,0,0.41387,0
1320,1,p4x4,3,0.6157864219350295,1,12,0,8,38.687654164818326,2:-2,spatial,1,435,3,dia,15,1,0,cbr,1,main,0.7214316074693485,25,3,141,7,40,5,63,1,0,2,0.374468,0
2002,1,p4x4,2,0.4771290174931774,1,9,1,-5,40.323908075426026,-6:6,spatial,1,450,4,dia,29,0,1,none,0,baseline,0.0784792835710588,21,8,46,12,82,4,3,2,0,2,0.374468,0
1638,1,p4x4,3,0.6157864219350295,1,2,1,-11,38.687654164818326,-2:2,auto,1,435,3,dia,15,0,0,vbr,0,baseline,0.6493532546000097,35,3,141,7,40,5,63,1,0,2,0.374468,0
2384,1,p4x4,3,0.6157864219350295,1,2,0,-11,38.687654164818326,-2:2,spatial,1,435,3,dia,15,0,1,vbr,1,main,0.7214316074693485,48,4,92,2,80,0,2,0,0,1,0.374468,0
1610,1,p4x4,3,0.7615237565025129,1,2,0,-11,38.687654164818326,-2:2,spatial,1,435,3,dia,15,0,1,vbr,1,main,0.7214316074693485,48,4,92,2,80,0,2,0,0,1,0.374468,0
1638,1,p4x4,3,0.6157864219350295,0,2,1,-11,38.687654164818326,-2:2,auto,1,435,1,dia,15,0,1,vbr,0,baseline,0.6493532546000097,35,4,92,2,80,0,21,0,0,0,0.374468,0
2002,1,p4x4,2,0.4771290174931774,1,9,1,-5,40.323908075426026,-6:6,spatial,1,450,4,dia,42,0,1,none,0,baseline,0.6493532546000097,24,3,207,2,80,0,2,0,0,0,0.374468,0
1320,1,p4x4,2,1.8245416022471044,0,9,0,-5,40.323908075426026,4:-4,auto,1,85,4,dia,29,0,1,none,0,baseline,0.0663849535012377,29,15,239,13,48,0,64,2,0,2,0.569771,0
1638,0,p4x4,3,0.6157864219350295,1,2,0,-11,38.687654164818326,-2:2,none,1,450,4,dia,42,0,1,none,1,baseline,0.6493532546000097,47,3,207,13,80,0,2,2,1,1,0.533767,0
2002,1,p4x4,2,0.4771290174931774,1,9,1,-5,40.323908075426026,-6:6,spatial,1,450,4,esa,29,0,1,none,0,baseline,0.4329007304231367,21,4,92,2,80,0,32,1,0,0,0.695002,0
2042,1,p4x4,2,0.4771290174931774,1,9,1,-5,40.323908075426026,-6:6,spatial,1,450,4,esa,29,0,1,none,0,baseline,0.4329007304231367,21,4,92,8,80,2,32,0,0,0,0.695002,0
2002,1,p4x4,2,0.4771290174931774,0,9,1,-5,40.323908075426026,-6:6,spatial,1,476,4,tesa,29,0,1,none,0,baseline,0.4329007304231367,21,5,92,2,80,0,32,1,0,0,0.695002,0
2002,1,p4x4,2,0.4771290174931774,1,9,1,-5,40.323908075426026,-6:6,spatial,1,450,4,esa,40,0,1,none,0,baseline,0.4329007304231367,38,4,92,2,80,0,32,1,0,0,0.695002,0
2002,1,p4x4,2,1.9898091605805617,0,9,1,-5,29.664439579982087,-6:6,spatial,0,476,4,tesa,29,0,1,none,0,baseline,0.4329007304231367,21,5,92,2,80,0,32,1,1,1,0.695002,0
2042,1,p4x4,2,0.4771290174931774,1,9,1,-5,40.323908075426026,-6:6,spatial,1,450,4,esa,29,0,1,none,0,baseline,0.4329007304231367,21,4,92,2,80,0,32,1,0,0,0.695002,0
2002,1,p4x4,2,0.4771290174931774,0,9,1,-5,40.323908075426026,-6:6,spatial,1,63,2,tesa,29,0,1,none,0,baseline,0.4329007304231367,21,11,92,2,80,0,64,2,0,2,0.695002,0
2002,1,p4x4,2,0.4771290174931774,1,15,1,-5,40.323908075426026,-6:6,spatial,1,450,4,esa,24,0,1,none,0,baseline,0.4329007304231367,21,4,92,8,100,2,32,0,0,0,0.695002,0
1320,1,p4x4,2,1.8245416022471044,2,9,0,-5,40.323908075426026,3:-3,auto,1,378,4,dia,29,0,1,none,1,baseline,0.0663849535012377,29,15,239,13,48,0,64,2,0,2,0.478854,0
1638,1,p4x4,2,1.8245416022471044,0,9,0,-5,40.323908075426026,4:-4,auto,1,85,2,dia,29,0,1,none,0,baseline,0.0663849535012377,29,15,127,13,48,0,64,2,0,2,0.478854,0
1320,1,p8x8,2,1.8245416022471044,2,9,0,-5,40.323908075426026,3:3,auto,1,85,4,dia,15,0,1,none,0,baseline,0.0663849535012377,29,15,239,13,48,0,64,2,0,2,0.478854,0
1320,1,p4x4,2,1.8245416022471044,0,2,0,-11,38.687654164818326,-2:2,spatial,1,435,3,dia,15,0,1,vbr,1,high,0.7214316074693485,41,4,92,2,80,0,2,2,0,1,0.399388,0
1320,1,p4x4,2,0.8656640353528438,0,2,0,3,38.687654164818326,-2:2,spatial,1,435,3,dia,15,0,1,vbr,1,high,0.7214316074693485,41,20,92,13,80,0,2,2,0,2,0.514539,0
1320,1,"p8x8,b8x8,i8x8,i4x4",2,1.8245416022471044,0,2,0,-11,38.687654164818326,-2:2,spatial,0,435,3,dia,15,0,1,vbr,1,high,0.7214316074693485,41,3,92,2,80,0,2,2,0,2,0.514539,0
2042,1,none,3,0.3962797854865518,0,15,1,-5,40.323908075426026,-6:6,spatial,1,450,4,dia,29,0,1,none,1,baseline,0.5761954704760283,49,15,119,13,48,11,64,1,0,2,0.415536,0
1320,1,none,2,1.8245416022471044,0,15,0,-11,38.687654164818326,-2:2,temporal,1,85,4,dia,54,1,0,none,0,baseline,0.0663849535012377,34,15,239,13,48,0,64,2,0,2,0.5932,0
1320,1,p8x8,2,1.8245416022471044,2,9,0,-5,40.323908075426026,3:3,auto,1,85,4,dia,15,0,1,none,0,baseline,0.0663849535012377,29,15,92,2,80,0,20,1,0,0,0.51387,0
1320,1,p4x4,2,1.8245416022471044,1,9,0,-5,40.323908075426026,4:-4,auto,1,85,4,dia,29,0,1,none,0,baseline,0.0663849535012377,29,15,239,13,48,0,64,2,0,2,0.51387,0
1320,1,none,2,1.8245416022471044,0,11,0,-11,38.687654164818326,-2:2,temporal,1,85,4,dia,54,0,1,none,0,baseline,0.0663849535012377,29,15,92,2,80,0,20,1,0,0,0.51387,0
1638,1,p4x4,2,1.8245416022471044,0,9,1,-5,40.323908075426026,4:-4,auto,1,85,4,dia,29,0,1,none,0,baseline,0.0663849535012377,29,15,239,13,48,0,64,2,0,2,0.51387,0
1638,1,p4x4,2,1.8245416022471044,0,9,0,-5,40.323908075426026,4:-4,auto,1,85,2,dia,29,0,1,none,0,baseline,0.0663849535012377,29,15,127,2,48,0,40,2,0,1,0.51387,0
654,0,p4x4,3,1.878273939240144,1,6,0,-11,38.687654164818326,0:0,none,1,450,4,dia,42,0,1,none,1,baseline,0.0663849535012377,29,15,239,13,48,0,64,2,0,1,0.345504,0
654,0,p4x4,2,1.878273939240144,1,6,0,-11,38.687654164818326,0:0,none,1,450,4,dia,4,0,1,none,1,baseline,0.0663849535012377,20,15,176,13,48,0,64,2,0,1,0.345504,0
1320,1,p4x4,3,1.878273939240144,1,6,0,-11,38.687654164818326,0:0,none,1,462,4,dia,42,0,1,none,1,baseline,0.0663849535012377,29,15,239,13,48,0,64,2,0,1,0.345504,0
1320,1,"p8x8,b8x8,i8x8,i4x4",2,1.8245416022471044,0,2,0,-11,38.687654164818326,-2:2,spatial,0,435,3,dia,15,0,1,vbr,1,high,0.7214316074693485,41,3,195,2,6,0,2,2,0,2,0.345504,0
1320,1,p4x4,2,0.8656640353528438,0,2,0,3,38.687654164818326,5:5,spatial,1,435,3,dia,15,1,1,vbr,1,high,0.5878926163898945,41,20,92,13,80,0,2,2,0,2,0.345504,0
