iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.133333,0
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,90,1.0,0
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,90,1.133333,0
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,90,1.0,0
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,90,1.0,0
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,90,1.0,0
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,1.0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,10,1.133333,0
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,10,1.0,0
0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,10,1.0,0
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,90,0.8,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,1.6,0
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,0.8,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,2.133333,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.1,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,2.1,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,90,2.1,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.8,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,90,2.1,1
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,1.8,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.8,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.1,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,2.0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.8,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,2.0,1
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,1.8,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,90,2.0,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,90,1.8,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.8,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.6,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.6,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,1.6,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.6,1
