write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,52782.45
write,0,libev,0,0,1,1,1,1,2,2,8725,54622,49460,18828,28740,4485,3079,63915,29869,18969,3,29325,1,13514,1,0,1,1,2243,67695.09
writev,0,libev,1,1,1,0,1,0,0,2,8725,54622,49460,91,5169,4485,35371,38597,50241,18969,3,14864,1,60563,1,1,0,1,706,71785.47
sendfile,1,poll,0,0,0,0,1,1,0,2,1408,6172,16198,50788,17783,63770,48599,41272,62642,20665,7,1438,1,18160,0,1,0,1,2617,57762.32
write,1,linux-sysepoll,0,1,0,1,1,0,0,0,37835,6172,51470,34080,6771,63770,33894,63915,29869,18969,7,29325,1,13514,0,1,1,1,706,61585.55
write,0,libev,0,0,1,1,0,1,2,2,8725,54622,14345,52958,589,4485,17427,63915,50241,18969,3,29325,1,60150,0,1,1,1,622,69514.21
sendfile,0,select,0,0,1,0,1,0,2,2,8725,54622,49460,91,5169,4485,3079,63915,50241,18969,3,29325,1,30740,0,0,1,0,2054,62967.28
write,1,libev,1,0,1,1,1,0,2,2,8725,11306,49460,18828,9414,49064,34156,31704,29869,55056,14,9396,1,13054,1,1,1,0,161,72320.24
write,1,linux-sysepoll,1,0,0,1,1,0,1,1,38468,63266,16314,17385,17881,8996,27297,60406,56738,37589,6,17918,1,13514,1,0,1,1,2069,67887.56
write,1,libev,1,1,0,1,1,0,2,1,8725,11306,39000,18828,9414,30271,6080,63915,29869,18969,3,33624,1,60150,0,0,1,1,1473,71812.33
write,1,libev,1,0,1,1,1,0,2,1,48482,11306,39000,18828,9414,30271,16918,63915,29869,41486,0,29325,1,60150,0,0,1,1,2054,71812.33
write,0,libev,1,0,0,0,1,0,2,1,31448,55051,59833,18828,9414,1409,39420,31704,29869,6437,3,29325,1,13054,0,0,0,0,1032,59685.51
writev,1,libev,1,0,0,1,1,1,2,2,8725,11306,39000,18828,9414,30271,9237,31704,29869,428,3,42756,1,60150,1,1,1,1,726,66202.76
writev,1,linux-sysepoll,0,1,1,1,1,0,0,0,1730,41650,49807,34080,6771,63770,48599,9462,48492,20665,7,1438,1,64153,1,0,1,0,2617,56599.07
write,0,libev,1,1,1,1,1,0,1,2,31448,61143,39000,30736,18321,9303,44069,609,29869,25962,3,29325,1,60150,0,1,1,0,2029,71538.89
write,1,linux-sysepoll,1,0,0,1,1,1,2,0,8725,11306,39000,18828,14341,19410,62183,31704,29869,18969,3,29325,1,60150,1,1,1,1,1473,66202.76
writev,0,libev,1,1,0,1,1,0,0,2,31448,17568,39000,17500,32050,63770,51990,21089,62642,20665,7,1438,1,18160,0,1,0,0,726,65346.98
write,0,libev,1,0,1,1,0,0,2,2,8725,11306,49460,52958,589,4485,17427,63915,50241,18969,3,29325,1,60150,0,0,1,1,622,70297.5
write,1,libev,1,0,0,1,1,1,2,1,15190,46930,39000,9226,5169,6707,16918,63915,29869,18969,3,29325,1,60150,0,1,1,1,2617,66202.76
writev,1,linux-sysepoll,1,1,1,1,1,1,0,0,1730,6172,54123,34080,6771,63770,48599,21089,143,20665,7,1438,1,64153,1,0,1,1,2617,69902.83
