auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,0,1,1,0,0,1,0,0,1,0,8.75
1,0,0,1,1,0,1,1,0,1,0,0,8.76
1,1,1,0,1,0,0,1,1,0,1,0,8.91
1,0,0,0,0,0,1,0,1,1,1,0,8.95
0,0,0,0,0,0,1,0,0,0,0,1,14.68
0,1,1,1,0,0,0,1,0,1,0,0,14.7
0,1,1,1,1,0,0,0,1,0,1,0,14.82
0,1,0,0,1,0,1,1,1,1,1,0,14.83
0,1,0,1,0,0,1,1,1,1,1,0,14.83
0,1,0,1,0,0,0,0,1,0,0,0,14.87
1,1,1,0,0,1,1,1,1,0,0,0,15.2
1,1,1,1,1,1,0,1,1,1,1,0,15.21
1,0,0,0,0,1,1,1,0,1,1,0,17.23
1,0,0,1,1,1,0,0,0,0,1,0,17.23
0,1,1,1,1,1,1,0,0,0,1,0,18.93
0,1,1,1,0,1,0,0,1,1,0,1,19.19
0,0,0,1,1,1,1,0,1,1,0,0,19.19
0,1,1,1,1,1,1,1,1,0,0,0,19.2
0,1,1,1,1,1,0,1,1,0,1,0,19.22
0,1,1,1,1,1,0,0,1,1,0,0,19.24
