auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,0,0,0,0,1,0,1,0,0,2.1037,1
0,0,0,0,0,0,1,0,0,0,1,1,1.377767,0
1,0,0,0,0,0,0,0,0,1,1,1,1.377767,0
1,1,1,1,1,0,1,0,1,1,0,0,1.377767,1
1,0,1,0,0,0,0,1,0,1,0,0,1.377767,1
0,0,0,0,0,0,0,0,1,0,1,1,1.377767,1
1,0,0,0,1,0,0,1,0,1,0,1,1.377767,1
0,0,0,0,1,0,0,1,0,0,0,0,2.088883,1
0,0,0,0,0,0,1,0,1,1,1,0,1.377767,1
0,0,0,0,0,0,1,1,0,0,1,0,2.244433,1
0,0,0,0,0,0,0,1,0,0,0,0,2.322217,1
0,0,0,0,0,0,0,0,0,1,0,1,1.8,1
0,0,0,0,1,0,1,0,0,0,0,0,2.322217,1
0,0,0,0,1,0,0,0,0,0,0,0,2.322217,1
0,0,0,0,0,0,1,1,0,0,0,0,1.8,1
0,0,1,0,0,0,0,0,0,1,0,0,1.8,1
0,0,0,1,1,0,0,0,0,1,0,0,1.8,1
0,0,0,0,0,0,1,0,0,1,0,0,1.844433,1
0,0,0,0,0,0,1,0,0,0,0,0,1.844433,1
0,0,1,0,0,0,1,1,0,0,1,0,1.844433,1
0,0,0,0,0,0,1,1,0,0,0,1,1.844433,1
0,0,0,0,0,0,1,0,0,0,1,0,1.844433,1
