auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,1,0,0,0,0,0,0,0,1,0,0.22
0,1,1,0,1,0,0,0,1,1,1,0,0.3
0,1,0,1,0,1,1,0,0,0,1,1,1.12
0,1,0,1,0,1,0,0,0,1,1,0,1.12
0,1,0,0,0,1,0,0,0,0,1,1,1.12
0,0,1,0,0,1,0,1,1,1,1,0,1.16
0,1,1,1,0,1,1,1,1,1,1,0,1.16
0,1,0,0,0,1,0,1,1,0,0,0,1.16
0,1,0,1,0,1,1,1,1,0,1,0,1.16
0,1,0,1,1,1,1,0,1,0,0,1,1.24
0,0,1,1,0,0,0,0,0,0,0,1,2.27
0,1,1,0,1,0,0,0,1,0,0,0,3.04
0,1,0,0,0,0,0,0,1,0,0,0,3.04
1,0,0,0,0,1,0,0,0,0,1,0,4.6
1,0,0,0,0,1,1,1,1,1,0,0,4.66
1,1,1,0,0,1,1,1,1,1,1,0,4.71
1,0,1,1,1,0,1,1,0,1,1,0,5.95
1,0,0,1,0,0,0,1,0,1,0,0,8.01
1,1,1,1,0,0,1,0,0,1,0,0,8.29
1,1,1,0,0,0,0,0,0,0,0,0,8.3
