iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,1.5,1
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,90,1.7,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,1.1,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,0.4,0
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,10,0.7,1
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,10,0.7,1
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,1.0,0
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,0.2,0
0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,90,0.2,0
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,90,0.2,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.6,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.2,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.7,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,1.4,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,1.7,1
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,90,1.1,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.5,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.1,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,1.3,0
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,1.4,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,1.6,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,90,1.4,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,0.7,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.1,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,10,0.9,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,1.1,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,1.0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.0,0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,90,1.1,0
