id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
1139,1,p4x4,1,0.1227625610279524,1,9,0,5,17.913017377509092,6:-6,none,0,348,0,hex,8,0,0,vbr,0,baseline,0.9859873526355616,25,5,163,2,100,10,50,2,0,2,3.46
1139,1,p4x4,1,1.208297913086941,0,14,0,5,25.636745792926483,-6:6,none,0,334,2,hex,8,0,0,vbr,1,baseline,0.9859873526355616,25,3,107,1,100,10,53,2,1,2,3.46
821,0,p4x4,1,0.1227625610279524,1,9,0,5,17.913017377509092,-6:6,none,0,59,2,hex,8,0,0,none,0,baseline,0.9859873526355616,24,5,177,2,78,6,40,2,0,2,3.46
821,1,p4x4,1,1.1368947905042777,0,0,0,11,49.00750698985292,-2:2,none,1,127,2,hex,25,0,0,vbr,1,main,0.7411440758611425,25,14,78,11,60,10,35,1,0,2,3.46
821,0,p4x4,1,0.1227625610279524,1,9,0,12,17.913017377509092,-6:6,none,0,59,3,hex,12,0,0,vbr,1,baseline,0.9859873526355616,25,5,54,2,28,6,62,2,0,2,3.46
1139,1,p4x4,1,0.1227625610279524,1,9,0,5,17.913017377509092,6:-6,none,0,348,0,hex,8,0,1,vbr,0,baseline,0.9859873526355616,25,5,163,2,78,6,40,2,0,2,3.46
1139,1,p4x4,1,0.1227625610279524,1,9,0,5,17.913017377509092,-4:4,none,0,348,0,hex,8,0,0,vbr,0,main,0.9859873526355616,27,5,163,2,36,10,40,2,0,2,3.46
1139,1,p4x4,1,1.208297913086941,1,14,0,5,25.636745792926483,-6:6,none,0,348,2,hex,8,0,0,none,1,baseline,0.9859873526355616,25,3,107,1,100,10,35,2,0,2,3.46
1139,0,p4x4,1,0.1227625610279524,1,9,0,5,17.913017377509092,6:-6,none,0,348,2,hex,52,0,0,vbr,1,main,0.7411440758611425,25,14,62,1,87,11,50,2,0,2,3.46
1139,0,p4x4,1,0.1227625610279524,1,0,0,5,25.636745792926483,-6:6,none,0,348,2,hex,8,0,0,none,1,baseline,0.3384779220418737,25,13,107,1,100,9,35,2,0,2,3.46
1139,1,p4x4,1,1.208297913086941,1,14,1,4,25.636745792926483,-6:6,none,0,348,2,hex,8,0,0,none,1,baseline,0.9859873526355616,25,13,107,1,100,10,35,2,0,2,3.46
821,0,p4x4,1,1.1368947905042777,2,0,0,-9,49.00750698985292,-2:2,none,1,71,2,hex,25,0,0,vbr,1,main,0.9859873526355616,25,20,177,2,75,6,62,2,0,2,3.46
2193,1,p8x8,1,1.2341439758142274,1,6,1,2,35.98701195494213,6:-6,spatial,1,46,4,hex,26,1,0,vbr,1,baseline,0.5663111544168118,50,6,28,5,26,11,21,1,0,1,5.67
1139,1,p4x4,1,1.208297913086941,0,14,0,5,15.363325647683611,-6:6,none,0,334,2,hex,8,0,0,none,1,baseline,0.9859873526355616,25,13,107,12,100,10,24,2,0,2,3.46
1139,1,p4x4,2,1.208297913086941,1,0,1,4,25.636745792926483,-6:6,none,0,348,2,hex,8,0,0,vbr,1,baseline,0.9859873526355616,25,3,107,12,100,10,53,2,1,2,3.46
1139,1,p4x4,2,0.1227625610279524,1,9,0,5,8.685753567343948,6:-6,none,1,348,2,hex,52,0,0,vbr,1,main,0.5442093961527384,25,14,62,1,60,6,50,2,0,2,3.46
777,1,none,3,1.0429460670983646,1,14,0,-4,23.780344080144086,-1:1,spatial,0,477,1,umh,25,1,1,cbr,1,main,0.5161572658526147,37,15,242,7,91,10,11,1,1,0,12.63
1180,1,all,0,0.3879806949504923,1,2,1,-4,9.64484194761264,4:4,temporal,1,332,1,umh,23,1,1,vbr,1,high,0.6554685905556891,48,9,187,14,37,6,42,1,1,2,10.08
657,0,none,0,1.2075906370613234,2,14,1,3,44.90713584926058,4:-4,auto,1,401,1,tesa,25,0,1,vbr,1,high,0.50124701846916,43,4,183,9,3,1,1,2,1,2,14.82
841,0,all,2,1.9764779946136457,0,2,1,5,30.67779724178076,2:-2,spatial,0,371,1,hex,33,0,0,none,0,main,0.965548204926018,37,17,101,14,99,6,42,2,1,0,6.82
