OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1.644467,1
1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1.2,0
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1.2,0
1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1.2,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2,0
1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1.2,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.2,0
1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1.2,0
1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1.2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.85555,1
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.91115,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.91115,1
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1.4667,0
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.85555,1
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1.4667,0
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.4667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.85555,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.15555,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.2889,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.15555,1
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1.6444,1
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6444,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.6444,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.6444,1
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1.5556,0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.5556,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.01115,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5556,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.5556,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.01115,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.5556,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.8667,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.8667,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.8667,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.8667,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8667,1
