OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1.311067,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.037,1
1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1.311067,0
1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.311067,1
1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1.311067,1
0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.311067,1
1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1.311067,1
0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1.311067,1
0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1.311067,1
0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,2.037,1
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2.422217,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2.422217,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.422217,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,2.422217,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.7333,1
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1.7333,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.111133,1
0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,2.111133,1
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.111133,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2.111133,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2.111133,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2.111133,1
