OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.88888,1
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.88888,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.888875,1
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1.644467,1
0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.644467,1
0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1.644467,1
0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1.644467,1
1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1.644467,1
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1.644467,1
1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1.644467,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.8444,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.533317,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.533317,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8444,1
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.222233,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2.222233,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.222233,1
