iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,1.333333,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10,0.6,0
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,10,2.0,1
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,1.333333,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,10,1.4,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.133333,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,10,1.84,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,10,0.6,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,90,2.514286,1
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,0.6,0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,1.6,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,90,1.9,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,1.4,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,1.9,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,1.2,1
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,10,1.2,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,90,2.266667,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,10,1.6,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.2,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,2.2,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,2.2,1
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.2,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.2,1
