iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,0.38
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,90,0.39
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,0.4
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,90,0.42
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,90,0.42
0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,90,0.43
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,10,0.43
0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,90,0.44
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,90,0.44
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,90,0.44
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,10,0.46
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,0.47
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,10,0.48
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,10,0.48
0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10,0.48
1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,10,0.6010095767635665
1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,90,0.6010275786629757
0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,10,0.6010619813463466
0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,90,0.6010714638366507
0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,10,0.601092992314974
