OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.4,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.444467,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.903733,1
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1.903733,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.444467,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.444467,1
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.444467,1
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1.444467,1
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1.903733,1
1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1.444467,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.255567,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2.255567,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.4667,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2.255567,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2.044433,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.044433,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.044433,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2.044433,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2.044433,1
