write,0,select,1,0.1,1.1,0.2,1.2,1.3,0.3,2,2674,27906,20834,36784,18392,24891,55070,35593,9450,8624,9,14473,1.4,36179,0.4,0.5,1.5,0.6,1.6,weight,selected
writev,1,select,0,0,0,0,1,1,2,0,10583,49480,15376,15321,7660,56760,26258,23968,60903,20272,3,57210,1,61986,0,0,0,1,212,1.039216,0
writev,1,select,0,0,0,0,1,1,2,0,10583,4182,2709,36070,17783,63770,46270,21089,19133,20665,15,5125,1,18160,0,1,1,1,2029,1.039216,0
writev,1,libev,1,1,0,1,1,0,1,2,25700,2763,39993,60868,24770,43737,50418,64326,39079,35231,4,38236,1,27107,0,1,0,0,863,1.039216,0
writev,1,libev,1,1,0,1,1,0,1,1,25700,2763,39993,60868,24770,43737,50418,64326,39079,35231,10,38236,1,27107,0,1,0,0,740,1.039216,0
writev,1,select,0,0,0,0,1,1,2,0,10583,4182,2709,36070,17783,63770,46270,21089,19133,20665,15,1438,1,18160,0,1,1,0,1473,1.039216,0
writev,0,libev,1,1,0,0,1,0,2,2,25700,2763,8648,45667,20921,46190,20741,25913,65001,62422,1,13132,1,60150,1,1,0,1,2029,1.137255,0
sendfile,0,libev,0,1,0,1,1,1,1,2,20948,12061,36799,58991,21653,12981,26258,23968,60903,29532,3,57210,1,61986,1,1,0,0,2394,1.078431,0
sendfile,0,libev,0,1,0,1,1,1,1,2,20948,12061,27972,32364,21653,58290,20273,31704,50035,18969,3,6434,1,60150,1,1,0,1,2029,1.333333,0
writev,1,poll,0,1,1,1,1,0,1,1,25700,2763,4886,45667,20921,46190,5558,25913,65001,62422,1,37417,1,7848,0,0,1,1,2281,1.039216,0
writev,1,poll,1,1,1,1,1,0,1,1,29063,2763,4886,45667,20921,46190,5558,25913,65001,62422,1,37417,1,7848,0,1,0,0,47,1.039216,0
sendfile,0,libev,0,1,1,1,1,0,1,2,20948,12061,4843,58991,21653,21049,26258,23968,60903,29532,3,57210,1,61986,1,1,0,0,2394,1.098039,0
writev,0,libev,1,0,0,1,1,1,2,0,10583,49480,15376,25035,7660,56760,26258,15122,60903,37051,5,1183,1,13545,0,1,1,0,1449,1.058824,0
writev,0,libev,1,1,0,0,1,0,1,2,25700,2763,8648,45667,20921,46190,20741,25913,65001,62422,1,13132,1,60150,1,1,0,0,2394,1.098039,0
writev,1,select,0,0,0,0,1,1,2,0,10583,49480,15376,25035,7660,56760,26258,23968,60903,20272,3,56347,1,60150,1,1,1,1,2029,1.058824,0
writev,0,libev,0,0,0,0,1,1,2,0,10583,49480,15376,25035,7660,56760,26258,23968,60903,20272,3,51609,1,60150,1,1,1,1,2029,1.058824,0
writev,0,libev,1,1,0,0,1,0,2,2,25700,2763,8648,32364,21653,58290,20273,31704,50035,18969,3,47716,1,60150,1,1,0,1,2029,1.117647,0
sendfile,0,libev,0,1,1,1,1,1,1,2,20948,12061,36799,58991,21653,47759,9805,48960,18805,23205,5,56488,1,29129,1,1,1,0,1449,1.058824,0
sendfile,0,libev,0,1,0,1,1,1,1,2,20948,12061,27972,25035,7660,56760,55652,23968,60903,32059,10,51609,1,60150,1,1,0,1,2029,1.176471,0
writev,1,libev,1,1,0,0,1,0,0,1,25700,2763,4886,4049,20921,46190,5558,25913,65001,62422,1,37417,1,7848,0,0,1,1,2281,1.078431,0
writev,1,select,1,1,0,0,1,0,1,1,25700,47145,4886,45667,20921,46190,60692,25913,65001,62422,1,37417,1,7694,0,0,1,1,2281,1.078431,0
writev,1,select,1,1,0,0,1,0,1,1,25700,47145,4886,45667,20921,46190,48059,25913,65001,62422,1,37417,1,7694,0,0,1,1,2281,1.078431,0
sendfile,0,libev,1,1,0,1,1,1,1,2,20948,45897,27972,32364,21653,58290,20273,31704,50035,18969,3,6434,1,60150,1,1,1,0,587,1.078431,0
writev,0,libev,1,1,0,0,1,0,1,2,25700,2763,27972,64552,21653,58290,47412,31704,50035,18969,3,6434,1,60150,1,1,1,1,2029,1.078431,0
sendfile,0,libev,1,1,0,0,1,0,1,1,25700,2763,5176,64552,21653,58290,47412,31704,50035,3082,7,6434,1,60150,1,1,1,1,2029,1.078431,0
writev,0,libev,1,1,0,0,1,0,1,1,25700,2763,4886,4049,20921,46190,5558,25913,65001,62422,1,37417,1,7694,0,0,1,1,2281,1.098039,0
writev,0,libev,1,1,1,0,1,0,2,2,25700,12061,27972,28291,21653,58290,20273,31704,50035,18969,3,6434,1,60150,1,1,0,1,2029,1.098039,0
writev,0,libev,0,1,0,0,1,0,2,2,25700,2763,8648,25035,7660,56760,55652,23968,60903,32059,10,51609,1,60150,1,1,0,1,2029,1.098039,0
writev,0,libev,1,1,0,0,1,0,1,1,25700,2763,4886,4049,20921,46190,5558,25913,50035,18969,3,6434,1,60150,1,1,0,1,2029,1.098039,0
sendfile,0,libev,0,1,0,1,1,1,1,2,20948,12061,27972,45667,20921,46190,20741,25913,64193,27620,1,13132,1,60150,1,1,0,1,2029,1.098039,0
writev,0,libev,1,1,0,0,1,1,1,2,25700,2763,4886,4049,20921,46190,64477,25913,65001,62422,1,37417,1,7694,0,0,1,1,2281,1.098039,0
writev,1,libev,0,0,1,1,1,1,2,1,38414,40095,20031,8787,4393,5435,65402,41837,13714,61196,2,24290,1,56430,1,1,1,1,1487,1.117647,0
writev,1,libev,0,0,1,1,1,1,2,1,38414,40095,20031,8787,4393,5435,65402,41837,43972,61196,2,24290,1,56430,1,1,1,1,1487,1.117647,0
sendfile,1,libev,1,0,1,1,1,1,2,2,12971,42007,48247,42616,21308,40489,50912,12743,52415,32576,7,51936,1,44830,0,0,1,0,576,1.117647,0
sendfile,1,libev,0,0,1,1,1,1,2,2,12971,42007,48247,37789,21308,59216,30417,51769,57234,63824,4,21386,1,29959,1,0,0,1,1525,1.156863,0
writev,0,linux-sysepoll,1,1,1,0,1,0,2,1,51384,36374,40766,8996,4498,59216,65402,41837,13714,13880,2,50377,1,12399,1,0,0,0,2621,1.117647,0
write,1,libev,1,0,1,1,1,0,0,1,10461,20159,56404,5841,13826,30813,1869,17246,37487,52107,3,28130,1,553,1,0,0,1,338,1.117647,0
