auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,0,0,0,1,0,0,0,0,1,1.666667,1
0,0,0,0,0,0,1,1,0,0,0,1,0.428571,0
0,0,0,0,0,0,1,0,0,0,0,0,1.714286,1
0,0,1,0,0,0,0,0,0,0,0,1,1.714286,1
0,0,0,0,0,0,0,0,0,1,0,1,1.714286,1
0,0,0,0,0,0,0,0,0,0,0,1,0.428571,0
0,0,1,0,0,0,0,0,0,1,0,0,0.428571,0
1,0,0,0,0,0,1,0,0,1,0,0,2.171429,1
1,0,0,0,0,0,0,0,0,1,0,0,1.619048,1
0,0,0,0,0,0,1,1,0,0,0,0,0.428571,0
0,1,1,0,0,1,0,1,0,1,0,0,1.0,0
0,1,1,0,1,1,0,0,0,0,0,0,1.0,0
0,1,1,0,0,1,0,1,0,1,0,1,1.0,0
1,1,1,1,1,1,1,0,1,1,0,0,1.0,0
0,1,1,0,1,1,1,1,1,0,0,1,1.0,0
1,1,1,1,1,1,0,1,1,1,0,0,1.0,0
0,0,1,1,1,1,0,0,0,0,0,0,1.0,0
1,0,1,1,1,1,0,0,0,0,0,0,1.571429,0
0,0,0,0,0,1,0,0,0,0,0,1,1.0,0
1,0,1,1,0,1,0,0,0,0,0,1,1.571429,0
1,1,0,0,0,0,0,0,0,0,0,1,1.571429,1
1,1,0,0,0,0,0,0,0,0,1,0,1.714286,1
1,1,1,0,0,0,0,0,0,0,0,0,1.904762,1
1,1,0,0,0,0,0,0,0,0,0,0,1.714286,1
1,1,1,0,0,0,0,0,0,0,0,1,1.571429,1
1,1,0,0,0,0,0,0,0,1,0,0,1.571429,1
1,0,0,0,0,0,0,0,0,0,0,1,1.904762,1
1,0,0,0,0,0,0,0,0,0,1,0,2.071429,1
1,0,1,1,1,1,0,0,0,1,0,1,1.571429,1
1,0,0,0,0,1,0,0,0,0,0,0,1.571429,0
1,0,1,1,0,1,0,0,0,0,0,0,1.571429,0
1,0,1,1,0,0,0,0,0,1,0,0,1.571429,0
1,0,0,0,0,0,0,0,0,1,1,0,1.5,0
0,0,0,0,0,0,0,1,0,1,0,0,1.857143,1
0,0,0,0,0,1,0,0,0,0,1,1,1.285714,0
0,0,0,0,0,1,0,0,0,0,1,0,1.285714,0
1,0,0,0,0,0,0,1,0,0,1,0,1.285714,0
1,0,0,0,0,0,1,1,0,0,1,1,1.285714,0
1,0,0,0,1,0,0,1,0,0,1,0,1.285714,0
0,0,1,1,1,1,0,0,0,0,1,0,1.285714,0
0,0,1,1,0,1,0,0,0,0,1,0,1.285714,0
0,0,1,0,0,0,1,1,0,0,1,0,1.285714,0
0,0,0,0,0,0,1,0,0,1,0,0,1.857143,1
1,0,0,0,0,0,0,1,0,0,0,1,1.857143,1
0,0,0,0,0,0,1,0,0,0,0,1,1.857143,1
1,0,1,0,0,0,0,1,0,1,0,0,1.857143,1
