MDS_Dim1,MDS_Dim2,performance
-0.22974815358690923,-1.7579008175036235,7.36
-1.707123638742435,-1.1336759603691215,3.89
-1.5073027620040502,-1.3950979064677924,7.05
-2.042525493269048,-1.1073672672674182,26.64
-1.4202664099872584,-0.5653558508493186,6.61
-1.7194896531465504,-1.4773434583547713,65.73
-1.9656037365465422,-0.9108694011237412,9.21
-0.8129967646678654,-1.04719948269482,11.07
-0.7481379074372897,-0.9487082786065144,10.83
-0.5268365155460123,-1.6103715727236039,7.29
-1.49037495400725,-0.5843772276943364,11.37
-1.418863397188595,-0.4789516631946593,126.45
-1.8322572125048047,-1.2364819692925513,7.03
0.11626601991016364,-0.6156137323797043,37.64
-0.5815415147586209,-1.3327341186684682,9.48
-1.1945732900343662,-1.081788432466078,6.75
-0.8876165551865507,-0.6913081380580418,254.71
-1.003324455151038,-1.5899639942798207,1.27
-0.2899398954687031,-1.3698946162633432,0.65
-1.2448348896929953,-1.7501323997270142,31.85
-0.07627611940827743,-1.1435171961231918,3.04
-1.3731366321457332,-1.4515244935879332,10.74
-0.9276894165455271,-1.960313056884473,191.57
-1.4527997198554456,-1.316127206367475,2.16
-1.9595026519786412,-0.6116538731658842,36.51
-1.3723987118442247,-1.532946383846524,193.74
1.773182803085395,1.9185842053169087,39.08
2.706099768220434,0.14036098999798438,8.23
0.5332259395621736,2.639080701234966,32.38
1.5242086231512655,2.322067100608537,60.86
2.1600304612007295,1.7262980383698223,42.61
0.8933496834290627,2.2381371277313473,9.08
1.8485854676114588,1.9970778225822936,35.19
0.130370769573036,2.6133053161793964,31.62
1.312828385766302,2.388222077014222,56.57
0.07759847018416134,2.493169853947697,157.95
2.517022716644572,0.7356519236926001,84.96
2.246626372432466,0.9591747145028852,6.08
1.1828934059406309,2.080016119419184,12.72
0.029738396932241493,2.4585936268964566,8.84
1.7800572781654673,2.125551086867812,27.35
2.02592445947586,-1.1187788820388276,414.73
2.382259866103166,0.47411664057709085,19.8
1.271746813964874,2.111938038092894,11.65
-0.6751070049903646,2.6089017425569163,51.59
0.4415926811448355,2.7332200714669193,37.54
0.6580982201208936,2.2842674401175342,51.13
1.1330249757647846,1.9646039522601773,7.02
2.297085777990282,1.4204678115603329,20.38
0.12465076084383318,2.537926348266325,206.15
-0.6772602945020958,2.158055612878497,119.29
2.2636292860659157,1.0428541984575903,144.61
1.5122921287424025,2.2292303521777237,22.19
1.4214129637936266,2.037234175667335,23.78
0.27482529807016276,2.2278182186660622,37.98
-1.2768774828745268,-1.69226754400793,3.75
-1.5199932709112902,-1.7116335172546933,0.99
-0.6582313176042474,-1.3216977686684646,1.33
-1.7365407849005583,-1.4013638824555457,3.45
-1.8919764489852464,-0.821801164701817,12.34
-1.1676293476448723,-1.7720814054622076,1.33
-1.757117790849672,-0.5161803011419303,12.37
-1.8919671087032468,-0.7481210983953278,1.27
-2.108640747171587,-1.2177551024027353,0.97
-0.6235465373269771,-1.0100090285479548,1.74
-0.428986309140883,-1.2685886719695256,3.65
-0.28978125757932544,-1.370175699318494,1.33
-0.48990919158970136,-1.700078815667699,1.25
-0.5861984716864955,-1.8873915809318003,2.5
-1.6061987456926219,-1.1174806810537061,1.91
-0.12644223261088142,-1.5077333001520308,13.02
