iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,10,1.05
1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,90,1.1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,1.11
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,1.12
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,1.14
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,10,1.17
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,1.19
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1.21
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,90,1.23
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,90,1.28
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,90,1.29
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,10,1.34
0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,90,1.35
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,10,1.36
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,10,1.36
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,10,1.36
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10,1.37
0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,10,1.42
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,10,1.43
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,10,1.55
