auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,1,0,0,0,0,0,1,0,1,0,0,0.222222,0
1,0,0,0,0,0,0,1,0,1,0,0,1.555556,0
1,0,0,0,0,0,0,0,0,1,0,1,0.222222,0
1,0,0,0,1,0,0,0,0,0,1,0,0.222222,1
1,0,0,0,0,0,0,1,0,0,1,0,1.0,0
1,0,0,0,1,0,0,0,0,1,0,0,1.222222,0
1,0,0,0,1,1,0,0,0,0,1,0,0.222222,0
1,1,0,0,0,0,1,1,1,1,0,0,0.777778,0
1,1,0,0,0,0,0,1,1,1,0,0,0.222222,0
1,1,0,0,0,0,1,1,1,1,1,0,0.222222,0
0,0,0,0,0,0,0,1,0,1,1,0,0.333333,1
0,0,0,0,0,0,0,0,0,0,1,0,0.333333,1
0,1,0,1,0,0,0,1,0,1,1,1,0.333333,0
0,0,1,1,1,0,1,1,1,1,1,1,0.333333,0
0,1,0,1,1,0,1,0,1,1,1,0,0.333333,0
0,0,1,1,1,0,1,1,1,1,1,0,0.333333,1
0,1,0,1,1,0,1,1,1,1,1,0,0.333333,0
0,0,0,0,0,0,0,1,1,0,1,0,0.333333,0
0,0,0,0,0,1,0,0,0,0,0,0,0.888889,0
0,0,0,0,0,1,0,0,0,0,1,1,0.333333,0
1,0,0,1,1,0,0,0,0,1,0,0,1.333333,0
1,0,0,1,1,0,0,0,0,0,0,0,1.222222,0
1,0,0,1,1,0,1,1,0,1,0,0,0.444444,0
0,0,0,0,0,0,0,0,0,1,0,1,0.444444,0
0,0,0,0,0,0,0,1,0,1,0,0,0.888889,1
1,0,0,0,0,0,0,0,0,1,0,0,1.222222,0
1,0,1,0,0,0,0,1,0,1,0,1,1.222222,0
0,0,0,0,0,0,0,0,0,1,0,0,1.111111,1
1,0,0,0,0,0,1,0,0,0,1,1,0.777778,0
1,0,0,0,0,0,0,1,0,1,1,0,0.777778,0
0,0,0,0,0,0,1,0,0,0,1,1,0.555556,0
0,0,1,0,0,0,0,0,0,0,1,0,0.777778,0
0,0,0,0,0,0,1,0,0,0,0,0,1.333333,1
0,0,0,0,1,0,0,0,0,0,0,1,1.0,1
0,0,1,0,1,0,0,0,0,1,0,0,0.555556,0
0,0,1,0,1,0,0,0,0,0,0,0,0.555556,1
0,0,0,1,0,0,1,0,0,0,0,0,1.0,0
1,0,0,1,1,0,0,0,0,0,1,1,1.222222,0
0,0,0,0,1,0,0,0,0,0,0,0,1.0,1
1,0,0,1,1,0,1,0,0,0,0,0,1.222222,1
0,1,0,1,0,1,0,1,0,1,0,1,0.777778,0
0,0,0,0,1,1,0,0,0,0,0,0,0.777778,1
1,0,0,0,0,1,1,0,0,0,1,1,0.777778,1
0,0,0,0,0,1,0,1,0,1,0,0,0.777778,1
0,0,0,0,0,1,1,0,0,0,1,1,0.777778,1
0,0,0,0,0,1,1,0,0,0,0,0,0.777778,1
1,0,0,0,0,1,1,0,0,0,1,0,0.777778,0
0,0,0,0,0,0,1,0,0,1,0,0,1.111111,0
0,0,0,0,0,0,1,0,0,1,1,0,0.888889,1
0,0,0,0,1,0,1,0,0,0,0,0,0.888889,0
0,0,0,0,0,0,1,0,0,0,1,0,0.888889,0
1,0,0,0,1,0,1,0,0,1,0,0,1.222222,1
1,0,1,0,0,0,0,0,0,0,0,0,1.222222,0
1,0,0,0,0,0,1,0,0,1,0,0,1.0,1
0,0,0,0,0,0,1,1,0,0,0,0,1.0,0
1,0,0,0,0,0,0,0,0,0,0,1,1.0,1
1,0,0,0,0,0,1,0,0,0,0,0,1.111111,0
1,0,0,0,0,0,0,0,0,0,1,0,1.111111,0
