encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.0,1
1,1,0,0,0,0,1,0,0,0,0,1.6,1
0,0,0,0,1,0,0,0,0,1,0,2.485714,1
0,1,0,0,1,0,0,0,0,0,0,1.6,1
0,1,1,0,0,0,0,1,0,0,0,2.32,1
0,1,0,1,0,0,0,1,1,1,0,2.257143,1
0,1,0,1,0,0,0,0,1,0,0,1.2,1
0,0,0,1,0,0,0,0,0,1,0,1.2,1
0,0,0,0,1,0,0,0,1,1,1,1.2,1
0,1,0,0,1,0,0,0,1,1,1,1.2,1
0,0,0,0,1,0,0,0,0,0,0,1.6,1
1,1,0,0,1,0,0,0,0,0,0,2.1,1
0,0,0,0,0,1,0,0,1,0,0,2.35,1
0,0,0,0,1,0,0,0,1,0,0,1.8,1
0,1,0,1,0,0,0,1,0,0,0,1.6,1
1,1,0,0,1,0,0,0,0,1,0,1.4,1
0,1,0,0,0,0,1,0,0,1,0,1.7,1
1,1,0,1,0,0,0,0,0,0,0,1.7,1
