encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,1,0,0,1,1,1,0,3.68
1,0,0,1,0,0,0,1,0,1,0,3.73
0,1,0,0,1,0,0,1,1,0,1,3.82
1,1,0,0,1,0,0,0,1,1,1,6.88
0,0,1,0,0,0,0,0,1,1,0,7.03
0,1,0,0,1,0,0,1,0,0,0,7.05
0,0,0,0,1,0,0,1,1,1,0,7.15
0,0,0,1,0,0,0,0,0,0,0,7.43
0,1,0,0,0,1,0,0,1,1,0,7.54
0,1,0,0,0,0,1,1,0,1,0,7.86
1,1,0,0,0,0,1,0,1,0,0,10.46
0,1,0,0,0,0,1,1,1,0,0,10.68
0,0,0,1,1,0,0,1,0,0,0,87.20103584109529
0,0,1,0,0,0,1,0,1,1,1,87.2016555396402
1,0,0,1,1,0,1,0,0,0,1,87.20203970767346
1,1,1,0,0,1,0,0,0,1,1,87.20241732287448
1,1,1,1,0,0,1,1,1,1,1,87.20308853032198
1,0,1,1,1,0,0,0,0,0,0,87.20355464502838
0,0,0,0,0,1,1,0,1,1,0,87.2047269106433
0,0,1,1,0,0,1,1,1,0,0,87.20518351015417
